"title","asin","brand","stars","reviewsCount","thumbnailImage","breadCrumbs","description","price","price/currency","price/value","url"
"Heating Pad for Elbow, Adjustable Electric Heated Elbow Wrap Pad, 10-90min Timer with Countdown, 86-158℉ Temperature Setting, Therapy Heated Pad for Tendonitis, Tennis Elbow, Arthritis Pain Relief","B0B5TK8VTK","JOBYNA","4.3","17","https://m.media-amazon.com/images/I/71BVNM9I+lL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B5TK8VTK"
"DAILYLIFE Electric Heating Pad 26""x35"" Electric Heating Wrap for Neck and Shoulders UL Certified with Overheating Protection | 6 Heating Settings | Auto-Off | Machine Washable, Dark Green","B09493T4RM","DAILYLIFE","4.4","672","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71HVApcWmaL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09493T4RM"
"Electric Large Heating Pad, Moist and Dry Heating Pad for Pain Relief with 2 Hours Auto Shut Off, 4 Heat Settings, SoftTouch Flannel 12""x24"" (Gray)","B08B5VWBJ2","SUNVIVI OUTDOOR","4.3","127","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71jTzXgEmML.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","19.99","https://www.amazon.com/dp/B08B5VWBJ2"
"Electric Heating Pad, 24""x 12"" Heating Pad for Back Pain Relief, Auto Shut Off, Adjustable Temperature/Time Settings, Fast Heating Soft Flannel Heat pad for Back/Shoulders/Abdomen/Cramps Pain Relief","B09CD7KMMN","JOBYNA","4.4","122","https://images-na.ssl-images-amazon.com/images/I/81eez1EWiNL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09CD7KMMN"
"Full Weighted Electric Heating Pad Fast-Heating for Back/Waist/Abdomen/Shoulder/Neck Pain and Cramps Relief - 2.2 lb Weighted Beads with Auto-Shut Hot Heated Pad by GOQOTOMO (12 * 24"", FHW-G)","B09J8XDPT4","GOQO TOMO","4.6","398","https://images-na.ssl-images-amazon.com/images/I/61Mjy4CmVxL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","31.99","https://www.amazon.com/dp/B09J8XDPT4"
"EVAJOY Weighted Heating Pad with 2 Massager, XL 12 x 24'' Electric Massaging Heating Pad for Back Pain Relief w/ 3 Heat Levels, 6 Vibration Massage Settings, 18 Relaxing Combinations, 2H Auto Shut-Off","B09X9LFYCV","Evajoy","3.7","29","https://images-na.ssl-images-amazon.com/images/I/81iY0gasJtL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09X9LFYCV"
"GOQOTOMO Wrapping Heating Pad Pocket Design for Lumbar & Abdominal Relief, Electric Heated Back Wrap with Strap with Auto-Off, 3 Heat Settings for Shoulders, Joints, Back, Waist, Leg-Pink","B091GDK9TD","GOQO TOMO","4.4","118","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61zGx9kqaHL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","26.99","https://www.amazon.com/dp/B091GDK9TD"
"Weighted Heating Pad - Portable Heating Pad - Microwavable Heat Pack for Kids - Menstrual Cramp Pad - Weighted Lap Pad for Kids - Sensory Weighted Lap Blanket (Black Pandas)","B09TYXV325","Keeping Kalm",,,"https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61n4Ym3KzxL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","29.99","https://www.amazon.com/dp/B09TYXV325"
"Cordless Heating Pad for Back Pain Relief, Comfytemp Portable Heating Pads Rechargeable (Battery Included), 3 Heat Settings, 1.5H Auto-Off, Heated Wrap for Cramps, Shoulder, Arm, Leg","B09B3RYJPG","Comfytemp","4.5","27","https://images-na.ssl-images-amazon.com/images/I/71GXImRUykL.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09B3RYJPG"
"Heating Pad for Neck and Shoulder Pain Relief, Electric Heated Neck Shoulder Wrap with 22""x19"" inch, Fast Heating, 4 Heat Settings and 2 Hours Auto-Off, Machine Washable, Dark Blue","B09SBC1S8V","QCUQ","3.8","11","https://images-na.ssl-images-amazon.com/images/I/616LWPTi8sL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09SBC1S8V"
"Wrapping Heating Pad for Pain Relief, Comfytemp 7""x 14"" Mini Electric Heating Pad with Strap, 9 Heat Settings, 5 Auto-Off, Stay On, Moist Heated Therapy for Shoulder, Abdomen, Back, Leg, Arm, Knee","B08DV46XQ5","Comfytemp","4.1","1122","https://images-na.ssl-images-amazon.com/images/I/71JWQ-4TXLS.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","27.99","https://www.amazon.com/dp/B08DV46XQ5"
"Heating Pad, Far-lnfrared Heating Pads with Auto Shut Off, Ultra Soft Heat Pad with 3 Temperature Settings for Back Shoulder Pain Relief, Fast Heating with Graphene Heating Element 12""x 24""(Gray)","B07K8M52TP","GRAPHENE TIMES","3.5","538","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/616ng2gVkIL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B07K8M52TP"
